SITE;ARTIKEL;ZALOGA
1575;125205;18
1575;499269;47
1575;673128;25
1575;208481;15
1575;610075;0
1575;470410;0
1575;240805;4
1575;418224;37
1575;145775;25
1575;518009;10
1575;683295;21
1575;188837;0
1575;216918;8
1575;679181;4
1715;447345;1
1715;448626;9
1715;652894;2
1715;487318;1
1715;604555;6
1715;674925;1
1715;242198;56
1715;298979;14
1715;125809;22
1715;470410;15
1715;216918;11
1715;655614;5
1715;625698;10
1715;478921;5
1715;672477;8
1715;605765;31
1715;468793;12
1715;263411;7
1715;499260;16
1715;468717;7
1715;653119;26
1715;340702;13
1715;625683;12
1715;705519;22
1715;418197;38
1715;604545;5
1715;524633;12
1715;118705;10
1715;447363;4
1715;415746;11
1715;499305;0
1715;653139;10
1715;580975;14
1715;208481;29
1715;638075;12
1715;176563;1
1715;418342;0
1715;668427;15
1715;401524;12
1715;499296;19
1715;660729;18
1715;678495;6
1715;321425;29
1715;240805;7
1715;605745;11
1715;177262;11
1715;402410;8
1715;669049;-11
1715;468699;5
1715;125881;7
1715;653129;11
1715;447336;25
1715;130295;65
1715;623295;4
1715;239007;6
1715;264345;50
1715;683295;6
1715;219565;0
1715;642355;13
1715;418224;9
1715;703289;4
1715;650781;5
1715;511451;19
1715;447327;20
1715;125677;8
1715;518009;12
1715;240158;7
1715;477162;12
1715;605755;7
1715;281429;36
1715;623320;28
1715;167203;8
1715;449881;33
1715;125791;8
1715;652944;4
1715;653159;5
1715;470237;38
1715;468672;10
1715;605775;15
1715;192257;34
1715;470419;24
1715;652934;3
1715;607005;0
1715;241286;10
1715;450098;3
1715;625733;1
1715;125872;20
1715;610065;5
1715;673138;14
1715;322502;22
1715;499269;18
1715;499287;16
1715;411219;12
1715;468654;27
1715;468690;12
1715;317502;8
1715;705539;11
1715;516854;6
1715;625708;5
1715;112993;12
1715;511421;51
1715;639603;2
1715;674915;57
1715;459171;24
1715;625693;33
1715;322538;19
1715;585277;102
1715;683409;2
1715;517820;8
1715;683305;1
1715;705569;18
1715;610075;1
1715;676849;-1
1715;478935;14
1715;680699;1
1715;462826;1
1715;340133;4
1715;321416;30
1715;439908;4
1715;342975;9
1715;465665;10
1715;470674;73
1715;145775;8
1715;459078;16
1715;485460;21
1715;520163;7
1715;668551;11
1715;98736;41
1715;125205;10
1715;342784;7
1715;335927;16
1715;621660;12
1715;560269;13
1715;335918;28
1715;515951;15
1715;238847;26
1715;527223;17
1715;132653;17
1715;188837;0
1715;653149;16
1715;511397;43
1715;499000;28
1715;296251;126
1715;192221;75
1715;460022;7
1715;520172;12
1715;623305;14
1715;511471;105
1715;485779;0
1715;666629;7
1715;703309;3
1715;625738;14
1715;625713;6
1715;653169;34
1715;474555;6
1715;210057;14
1715;441238;17
1715;625718;10
1715;652924;9
1715;511436;30
1715;478391;26
1715;668417;21
1715;652954;9
1715;422620;14
1715;283096;6
1715;335485;87
1715;625678;21
1715;607115;0
1715;125932;86
1715;338516;12
1715;465559;8
1715;642350;19
1715;308093;-13
1715;292796;21
1715;459192;13
1715;320123;46
1715;678501;6
1715;253623;60
1949;422620;3
1949;459171;27
1949;263411;6
1949;516854;24
1949;145775;25
1949;625683;20
1949;511397;38
1949;625708;8
1949;208481;19
1949;322502;15
1949;625738;7
1949;683295;0
1949;673158;143
1949;653139;10
1949;468717;12
1949;132653;10
1949;112993;18
1949;655614;10
1949;652944;0
1949;705539;0
1949;470237;25
1949;264345;140
1949;338516;4
1949;342784;6
1949;499287;22
1949;668551;16
1949;219565;0
1949;216918;7
1949;639603;17
1949;524633;30
1949;177262;3
1949;605775;6
1949;478921;18
1949;298979;57
1949;478391;19
1949;582585;11
1949;669049;10
1949;605765;58
1949;605755;9
1949;668447;0
1949;652894;9
1949;308093;0
1949;477162;10
1949;241286;11
1949;283096;4
1949;623320;26
1949;604555;3
1949;340702;11
1949;607005;0
1949;281429;53
1949;625688;10
1949;335918;7
1949;468708;14
1949;242198;65
1949;192221;59
1949;474555;5
1949;468699;13
1949;673138;27
1949;517820;1
1949;605745;11
1949;125205;19
1949;470674;103
1949;411219;-8
1949;680699;13
1949;625678;5
1949;668417;6
1949;511436;50
1949;518009;5
1949;296251;58
1949;674915;6
1949;462826;25
1949;511451;30
1949;485460;26
1949;418342;0
1949;447345;15
1949;468793;7
1949;468672;29
1949;322538;30
1949;499269;13
1949;470419;25
1949;264336;174
1949;98736;90
1949;240158;12
1949;125881;12
1949;520172;22
1949;638075;195
1949;625733;13
1949;447336;10
1949;402410;13
1949;623305;7
1949;499296;15
1949;515951;36
1949;623295;6
1949;650781;0
1949;703309;1
1949;449881;33
1949;653159;13
1949;465665;9
1949;652954;9
1949;317502;0
1949;321416;25
1949;340133;26
1949;642355;0
1949;653129;11
1949;621660;9
1949;321425;19
1949;499260;26
1949;625693;7
1949;625713;5
1949;167203;13
1949;335485;57
1949;292796;52
1949;478400;34
1949;638085;126
1949;673128;2
1949;441238;14
1949;125677;13
1949;487318;0
1949;447363;6
1949;447327;113
1949;240805;4
1949;176563;8
1949;585277;24
1949;705519;10
1949;192257;79
1949;238847;15
1949;625718;7
1949;188837;0
1949;130295;36
1949;672477;18
1949;511471;56
1949;125809;13
1949;335927;9
1949;499305;13
1949;683409;0
1949;666629;0
1949;401524;10
1949;485779;20
1949;674925;43
1949;448626;5
1949;418197;11
1949;415746;16
1949;342975;14
1949;470410;13
1949;610065;0
1949;580975;13
1949;253623;77
1949;637251;28
1949;118705;3
1949;679255;0
1949;652934;6
1949;510514;13
1949;418224;5
1949;653119;19
1949;668427;11
1949;192239;85
1949;468654;17
1949;653149;15
1949;253270;10
1949;125932;100
1949;520163;16
1949;527223;20
1949;705569;16
1949;683305;9
1949;652924;3
1949;679235;0
1949;623315;0
1949;653169;11
1949;610075;0
1949;679181;0
1949;439908;3
1949;468690;12
1949;499000;47
1949;210057;34
1949;465559;1
1949;686689;0
1949;676849;0
1949;125872;16
1949;560269;11
1949;411226;39
1949;625698;6
1949;125791;10
1949;660729;45
1949;320123;66
1949;478935;8
1949;459192;2
1949;511421;120
1949;511480;33
1949;523792;47
1949;239007;27
1949;703289;9
1949;460022;7
1949;604545;6
1949;459078;27
1949;118468;6
1169;474555;9
1169;192239;22
1169;470419;28
1169;652934;2
1169;686689;2
1169;487318;0
1169;527223;17
1169;705539;4
1169;511451;12
1169;523792;29
1169;253270;5
1169;511436;68
1169;625708;93
1169;320123;21
1169;322502;11
1169;240805;8
1169;125872;17
1169;125791;10
1169;130295;25
1169;322538;14
1169;518009;5
1169;679181;9
1169;296251;33
1169;447345;1
1169;625718;15
1169;623315;162
1169;450098;6
1169;669049;0
1169;447363;7
1169;192257;2
1169;447327;21
1169;485460;4
1169;132653;4
1169;401524;14
1169;263411;0
1169;125677;5
1169;605775;20
1169;460022;0
1169;125809;13
1169;192221;13
1169;470410;0
1169;652894;2
1169;468708;1
1169;125881;14
1169;448626;2
1169;499305;20
1169;210057;13
1169;411219;8
1169;520172;11
1169;638075;44
1169;335918;16
1169;625738;72
1169;666629;3
1169;623295;106
1169;605755;13
1575;604545;0
1575;515951;24
1575;478391;31
1575;468672;8
1575;485779;0
1575;625708;13
1575;125809;44
1575;520163;5
1575;683409;0
1575;459078;19
1575;678495;1
1575;447327;37
1575;653149;19
1575;264336;58
1575;478921;20
1638;520172;8
1638;308093;0
1638;210057;7
1638;253270;6
1638;524633;17
1638;625713;1
1638;478391;16
1638;188837;6
1638;192257;24
1638;652894;6
1638;516854;15
1638;625738;0
1638;459192;12
1638;605775;8
1638;241286;8
1638;98736;65
1638;652934;6
1638;478935;9
1638;470674;37
1638;320123;21
1638;125872;15
1638;680699;0
1638;418197;4
1638;652944;8
1638;623315;76
1638;642355;1
1638;192221;21
1638;639603;0
1638;676849;0
1638;518009;12
1638;673128;9
1638;669049;9
1638;465665;8
1638;418342;0
1638;401524;9
1638;402410;5
1638;296251;40
1638;176563;6
1638;683295;11
1638;610075;0
1638;477162;4
1638;703309;2
1638;468699;13
1638;668551;4
1638;240805;7
1638;679255;0
1638;447363;5
1638;683305;0
1638;653119;10
1638;474555;5
1638;422620;6
1638;145775;11
1638;653169;8
1638;607005;0
1638;705539;0
1638;527223;28
1638;468708;12
1638;605755;15
1638;668417;10
1638;242198;38
1638;125932;49
1638;683409;0
1638;342784;13
1638;666629;13
1638;499269;18
1638;623305;46
1638;470419;23
1638;580975;7
1638;238847;12
1638;447336;18
1638;335927;11
1638;625688;12
1638;125809;12
1638;499000;20
1638;653129;6
1638;470237;33
1638;511397;67
1638;130295;20
1638;468654;12
1638;705519;4
1638;604555;9
1638;335918;10
1638;450098;2
1638;499296;20
1638;292796;5
1638;668447;4
1638;655614;10
1638;511436;42
1638;605765;20
1638;240158;7
1638;253623;55
1638;459171;28
1638;281429;21
1638;322538;27
1638;460022;0
1638;621660;14
1638;686689;0
1638;125205;7
1638;340133;13
1638;125791;5
1638;447327;21
1638;118468;8
1638;448626;5
1638;447345;4
1638;177262;5
1638;465559;2
1638;441238;20
1638;335485;57
1638;216918;13
1638;638075;10
1638;468690;7
1638;322502;10
1638;668427;9
1638;415746;16
1638;625698;7
1638;459078;20
1638;510514;13
1638;487318;0
1638;167203;4
1638;411226;27
1638;517820;13
1638;499305;20
1638;650781;0
1638;673138;0
1638;679235;0
1638;637251;58
1638;515951;10
1638;342975;10
1638;679181;8
1638;660729;0
1638;560269;9
1638;499260;11
1638;674925;2
1638;470410;13
1638;705569;5
1638;625708;8
1638;449881;37
1638;605745;5
1638;118705;5
1638;439908;2
1638;625693;8
1638;321416;29
1638;610065;0
1638;672477;13
1638;340702;6
1638;638085;14
1638;499287;16
1638;625718;3
1638;582585;6
1638;298979;18
1638;208481;16
1638;674915;2
1638;623295;51
1638;468793;9
1638;625733;5
1638;511421;127
1638;219565;0
1638;125677;13
1638;478400;16
1638;652924;8
1638;263411;0
1638;703289;0
1638;468672;8
1638;653159;13
1638;511471;56
1638;511480;19
1638;239007;9
1638;192239;34
1638;520163;11
1638;125881;11
1638;478921;16
1638;485460;14
1638;485779;10
1638;623320;77
1638;264345;94
1638;468717;14
1638;264336;63
1638;132653;24
1638;112993;21
1638;652954;7
1638;653149;8
1638;625678;6
1638;321425;10
1638;283096;5
1638;625683;4
1638;653139;7
1638;462826;7
1638;523792;31
1638;511451;16
1787;485460;26
1787;465665;8
1787;468654;5
1787;125791;6
1787;188837;2
1787;668427;12
1787;669049;22
1787;468717;15
1787;703289;5
1787;317502;16
1787;625738;21
1787;239007;17
1787;321416;17
1787;653149;12
1787;653129;11
1787;241286;8
1787;672477;14
1787;652894;4
1787;132653;21
1787;447336;7
1787;668447;6
1787;322538;21
1787;125205;15
1787;610065;0
1787;283096;5
1787;518009;3
1787;605755;3
1787;487318;0
1787;219565;0
1787;653169;0
1787;610075;0
1787;655614;6
1787;459192;9
1787;402410;8
1787;499000;30
1787;705519;0
1787;683305;4
1787;580975;4
1787;623320;74
1787;638085;14
1787;296251;166
1787;660729;-12
1787;125932;40
1787;653139;16
1787;652954;9
1787;448626;7
1787;605765;23
1787;625688;87
1787;477162;4
1787;263411;6
1787;516854;6
1787;422620;1
1787;447327;15
1787;625698;6
1787;264345;33
1787;264336;30
1787;478935;20
1787;511397;0
1787;470674;68
1787;418342;0
1787;511471;126
1787;335918;9
1787;459171;14
1787;623305;78
1787;470419;22
1787;167203;6
1787;680699;0
1787;298979;12
1787;145775;24
1787;238847;12
1787;441238;15
1787;210057;12
1787;560269;5
1787;322502;14
1787;401524;11
1787;342975;8
1787;240805;13
1787;485779;7
1787;340702;9
1787;666629;0
1787;605745;5
1787;499260;19
1787;125881;8
1787;449881;4
1787;668551;2
1787;527223;11
1787;582585;1
1787;679235;0
1787;623315;76
1787;674925;3
1787;192257;52
1787;478400;40
1787;468793;5
1787;321425;6
1787;679181;3
1787;499296;15
1787;216918;0
1787;499287;9
1787;511451;10
1787;605775;18
1787;625708;8
1787;470237;33
1787;524633;7
1787;460022;16
1787;676849;0
1787;683409;1
1787;705569;7
1787;604545;0
1787;98736;7
1787;625683;50
1787;468708;9
1787;683295;0
1787;340133;-4
1787;474555;3
1787;499305;28
1787;520172;5
1787;523792;29
1787;281429;91
1787;125809;2
1787;335927;3
1787;478921;11
1787;652944;7
1787;253623;18
1787;674915;25
1787;637251;139
1787;450098;3
1787;320123;19
1787;638075;18
1787;652924;8
1787;118468;10
1787;468699;4
1787;242198;15
1787;515951;18
1787;192221;59
1787;176563;9
1787;520163;2
1787;517820;8
1787;470410;0
1787;668417;7
1787;511421;1
1787;478391;7
1787;125872;4
1787;447345;1
1787;673128;2
1787;418224;0
1787;511436;1
1787;112993;8
1787;308093;0
1787;418197;10
1787;621660;18
1787;208481;11
1787;253270;10
1787;130295;22
1787;459078;15
1787;342784;8
1787;447363;1
1787;468672;4
1787;465559;1
1787;625718;35
1787;625678;33
1787;642355;6
1787;703309;2
1787;679255;0
1787;192239;77
1787;683863;11
1787;240158;8
1787;499269;13
1787;439908;7
1787;652934;5
1787;639603;13
1787;335485;14
1787;625733;20
1787;653159;10
1787;653119;3
1787;510514;9
1787;650781;4
1787;683853;4
1787;623295;94
1787;462826;5
1787;415746;9
1787;468690;16
1787;625713;3
1787;411219;5
1787;177262;10
1787;625693;60
1787;511480;18
1787;118705;4
1787;607005;6
1787;686689;0
1787;292796;18
1787;125677;13
1787;705539;0
2453;167203;7
2453;487318;0
2453;468690;7
2453;468699;6
2453;335927;9
2453;560269;19
2453;655614;6
2453;125932;26
2453;511397;27
2453;605745;8
2453;320123;13
2453;621660;11
2453;281429;13
2453;477162;9
2453;679181;0
2453;415746;5
2453;605775;12
2453;317502;16
2453;683305;3
2453;639603;0
2453;625683;9
2453;499305;21
2453;625733;6
2453;418342;6
2453;335485;30
2453;585277;16
2453;653149;6
2453;652934;7
2453;192221;32
2453;516854;11
2453;625678;5
2453;447336;15
2453;676849;0
2453;459171;16
2453;296251;10
2453;192257;35
2453;470674;72
2453;449881;10
2453;465559;6
2453;485460;16
2453;240805;4
2453;447345;0
2453;321416;12
2453;112993;5
2453;478921;12
2453;582585;6
2453;210057;0
2453;188837;0
2453;470410;6
2453;499296;16
2453;642350;6
2453;468654;2
2453;478935;12
2453;499269;17
2453;322538;16
2453;468708;5
2453;610065;0
2453;499000;28
2453;623305;68
2453;686689;0
2453;176563;5
2453;208481;12
2453;705519;3
2453;401524;4
2453;264345;25
2453;511471;28
2453;125677;10
2453;625718;4
2453;335918;9
2453;130295;9
2453;653139;6
2453;338516;9
2453;527223;6
2453;683295;2
2453;145775;3
2453;520172;6
2453;652944;5
2453;705569;10
2453;683409;3
2453;459078;7
2453;253270;2
2453;459192;10
2453;499287;14
2453;652954;5
2453;192239;27
2453;625738;16
2453;468793;8
2453;470419;19
2453;678495;1
2453;125881;1
2453;660729;0
2453;239007;12
2453;623320;30
2453;511480;6
2453;668427;9
2453;515951;0
2453;308093;0
2453;625693;11
2453;242198;37
2453;298979;37
2453;447327;23
2453;478391;4
2453;468717;4
2453;673128;6
2453;678501;0
2453;441238;11
2453;705539;4
2453;623295;29
2453;523792;11
2453;607005;0
2453;321425;5
2453;605765;8
2453;683863;12
2453;219565;0
2453;402410;8
2453;511436;29
2453;518009;8
2453;642355;0
2453;241286;9
2453;418224;14
2453;474555;9
2453;511421;26
2453;340133;65
2453;650781;0
2453;625708;8
2453;418197;1
2453;216918;3
2453;638075;2
2453;118705;7
2453;580975;6
2453;604555;3
2453;607115;0
2453;499260;12
2453;672477;1
2453;668551;11
2453;125809;7
2453;125872;5
2453;465665;8
2453;470237;16
2453;485779;9
2453;510514;4
2453;653169;5
2453;653159;5
2453;462826;12
2453;238847;12
2453;253623;27
2453;283096;6
2453;703289;7
2453;625698;6
2453;524633;5
2453;625688;16
2453;240158;6
2453;125205;5
2453;625713;7
2453;511451;9
2453;517820;1
2453;605755;10
2453;674925;12
2453;125791;6
2453;610075;0
2453;98736;29
2453;669049;7
2453;683853;6
2453;460022;0
2453;637251;78
2453;623315;69
2453;638085;12
2453;322502;8
2453;653119;7
2453;653129;6
2453;264336;24
2453;478400;12
2453;342975;14
2453;668417;19
2453;132653;13
2453;177262;14
2453;520163;8
2453;422620;2
2453;674915;5
2453;411219;6
2453;448626;7
2453;652924;5
2453;652894;5
3041;668427;6
3041;625738;0
3041;637251;24
3041;125205;9
3041;652924;4
3041;683295;16
3041;317502;0
3041;468690;14
3041;605765;12
3041;527223;4
3041;703309;2
3041;520172;14
3041;705539;0
3041;653149;11
3041;283096;9
3041;680699;18
3041;623295;30
3041;652934;6
3041;605775;11
3041;499296;20
3041;340133;18
3041;499269;17
3041;625733;7
3041;642350;0
3041;264345;132
3041;145775;14
3041;296251;22
3041;239007;3
3041;401524;15
3041;470410;4
3041;449881;23
3041;335927;10
3041;321425;8
3041;447345;4
3041;642355;0
3041;478921;9
3041;459192;20
3041;130295;18
3041;673128;6
3041;167203;7
3041;125872;6
3041;485779;10
3041;322502;0
3041;705519;0
3041;511397;63
3041;520163;12
3041;686689;0
3041;176563;10
3041;683409;0
3041;459078;14
3041;652894;8
3041;342975;14
3041;660729;0
3041;653139;2
3041;415746;7
3041;625698;2
3041;666629;15
3041;604555;10
3041;470419;22
3041;335918;17
3041;241286;5
3041;499287;5
3041;605755;12
3041;625713;0
3041;441238;13
3041;125791;8
3041;511471;78
3041;465665;7
3041;188837;0
3041;118705;5
3041;281429;67
3041;468793;12
3041;216918;4
3041;679181;9
3041;510514;14
3041;499000;21
3041;655614;4
3041;447327;26
3041;668551;19
3041;487318;0
3041;478391;8
3041;668417;1
3041;639603;0
3041;638075;35
3041;125809;8
3041;625678;0
3041;610065;0
3041;342784;9
3041;625693;10
3041;447336;29
3041;418224;27
3041;499305;14
3041;653129;2
3041;478935;10
3041;668447;16
3041;524633;2
3041;580975;0
3041;132653;20
3041;653169;15
3041;499260;33
3041;638085;63
3041;703289;0
3041;447363;1
3041;511421;105
3041;560269;8
3041;511451;23
3041;125881;9
3041;478400;17
3041;623320;43
3041;112993;9
3041;450098;8
3041;264336;91
3041;459171;4
3041;674915;0
3041;625688;7
3041;653119;9
3041;523792;23
3041;298979;47
3041;468672;5
3041;518009;7
3041;468699;12
3041;652954;9
3041;98736;60
3041;511480;34
3041;448626;8
3041;411226;23
3041;673158;20
3041;253623;24
3041;610075;0
3041;515951;37
3041;468654;15
3041;470674;63
3041;676849;0
3041;468717;14
3041;625708;0
3041;652944;0
3041;669049;0
3041;474555;5
3041;621660;8
3041;253270;1
3041;240158;8
3041;320123;20
3041;418197;24
3041;605745;20
3041;238847;0
3041;468708;6
3041;679255;18
3041;125677;13
3041;219565;0
3041;625683;0
3041;653159;8
3041;623305;26
3041;683305;9
3041;625718;0
3041;672477;12
3041;308093;2
3041;418342;1
3041;623315;33
3041;460022;10
3041;208481;15
3041;462826;25
3041;477162;9
3041;263411;0
3041;585277;18
3041;439908;0
3041;674925;0
3041;511436;57
3041;582585;10
3041;338516;0
3041;516854;19
3041;321416;7
3041;340702;15
1220;459078;6
1220;623320;122
1220;683853;8
1220;298979;33
1220;652944;0
1220;582585;10
1220;625678;0
1220;468672;30
1220;637251;95
1220;679255;0
1220;680699;14
1220;459171;12
1220;238847;10
1220;625718;11
1220;321425;19
1220;625683;0
1220;625733;7
1220;499287;21
1220;125205;13
1220;447363;0
1220;527223;54
1220;322538;13
1220;639603;0
1220;470674;75
1220;705569;0
1220;468690;3
1220;477162;6
1220;208481;7
1220;604545;13
1220;132653;20
1220;518009;5
1220;625708;5
1220;652894;0
1220;340702;1
1220;447345;8
1220;478921;19
1220;703309;2
1220;439908;5
1220;623295;99
1220;511421;187
1220;145775;22
1220;125791;22
1220;653139;5
1220;676849;0
1220;516854;44
1220;668427;0
1220;679235;0
1220;401524;19
1220;241286;12
1220;523792;18
1220;468654;6
1220;470410;6
1220;605745;-6
1220;210057;4
1220;668551;8
1220;321416;18
1220;308093;0
1220;585277;0
1220;335918;33
1220;668447;8
1220;485460;18
1220;418342;0
1220;638075;73
1220;511471;60
1220;342784;7
1220;118468;9
1220;263411;14
1220;499305;7
1220;623315;74
1220;322502;9
1220;240805;9
1220;655614;0
1220;638085;53
1220;239007;13
1220;686689;0
1220;703289;8
1220;281429;92
1220;623305;112
1220;625738;13
1220;605775;19
1220;674915;0
1220;668417;0
1220;447336;40
1220;660729;7
1220;176563;0
1220;470419;32
1220;118705;11
1220;520163;18
1220;653159;15
1220;465665;6
1220;621660;15
1220;672477;30
1220;524633;28
1220;219565;0
1220;342975;13
1220;253623;8
1220;653119;10
1220;669049;9
1220;679181;7
1220;625693;5
1220;610065;0
1220;511451;15
1220;418224;18
1220;625688;4
1220;167203;2
1220;264336;87
1220;411226;22
1220;673128;0
1220;125872;12
1220;441238;1
1220;605765;23
1220;468793;7
1220;499260;30
1220;478935;27
1220;625713;3
1220;449881;36
1220;340133;25
1220;468699;18
1220;625698;4
1220;264345;86
1220;673158;72
1220;499269;24
1220;666629;0
1220;652924;0
1220;485779;14
1220;216918;8
1220;642355;0
1220;415746;4
1220;474555;27
1220;177262;2
1220;683295;0
1220;320123;15
1220;705539;1
1220;511436;68
1220;511397;73
1220;478400;10
1220;683305;12
1220;470237;9
1220;520172;9
1220;468717;9
1220;418197;12
1220;499296;34
1220;459192;17
1220;253270;13
1220;125881;21
1220;468708;9
1220;652954;0
1220;112993;14
1220;487318;0
1220;283096;13
1220;511480;24
1220;465559;3
1220;652934;0
1220;447327;31
1220;580975;16
